UKBB data field	ICD10	PheCode	Lookup text	Curated reported trait	main ontology URI(s)	main ontology label(s)	Publication	User submitted trait	qc_status	qc_resolution_modes	qc_label_match_modes	qc_unresolved_ids	final_update_applied	final_update_reason
1588	-	-	Average weekly beer plus cider intake	Average weekly beer plus cider intake (UKB data field 1588)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
1598	-	-	Average weekly spirits intake	Average weekly spirits intake (UKB data field 1598)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
1608	-	-	Average weekly fortified wine intake	Average weekly fortified wine intake (UKB data field 1608)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
1628	-	-	Alcohol intake versus 10 years previously	Alcohol intake versus 10 years previously (UKB data field 1628)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
1647	-	-	Country of birth (UK/elsewhere)	Country of birth (UK/elsewhere) (UKB data field 1647)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
1737	-	-	Childhood sunburn occasions	Childhood sunburn occasions (UKB data field 1737)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
1757	-	-	Facial ageing	Facial ageing (UKB data field 1757)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
1873	-	-	Number of full brothers	Number of full brothers (UKB data field 1873)	EFO_0000493	family history	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_category_ontology_exact	ukb_field_supplement_category_ontology_exact		yes	ukb_field_supplement_cache_generated
1883	-	-	Number of full sisters	Number of full sisters (UKB data field 1883)	EFO_0000493	family history	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_category_ontology_exact	ukb_field_supplement_category_ontology_exact		yes	ukb_field_supplement_cache_generated
2129	-	-	Answered sexual history questions	Answered sexual history questions (UKB data field 2129)	EFO_0009749	age at first sexual intercourse measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_category_cache_unique	ukb_field_supplement_category_cache_unique		yes	ukb_field_supplement_cache_generated
2149	-	-	Lifetime number of sexual partners	Lifetime number of sexual partners (UKB data field 2149)	EFO_0009749	age at first sexual intercourse measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_category_cache_unique	ukb_field_supplement_category_cache_unique		yes	ukb_field_supplement_cache_generated
2159	-	-	Ever had same-sex intercourse	Ever had same-sex intercourse (UKB data field 2159)	EFO_0009749	age at first sexual intercourse measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_category_cache_unique	ukb_field_supplement_category_cache_unique		yes	ukb_field_supplement_cache_generated
2237	-	-	Plays computer games	Plays computer games (UKB data field 2237)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
2277	-	-	Frequency of solarium/sunlamp use	Frequency of solarium/sunlamp use (UKB data field 2277)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
2355	-	-	Most recent bowel cancer screening	Most recent bowel cancer screening (UKB data field 2355)	EFO_0002571	medical procedure	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_category_cache_unique	ukb_field_supplement_category_cache_unique		yes	ukb_field_supplement_cache_generated
2405	-	-	Number of children fathered	Number of children fathered (UKB data field 2405)	EFO_0009814	number of children fathered measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_field_title_ontology_fuzzy	ukb_field_supplement_field_title_ontology_fuzzy		yes	ukb_field_supplement_cache_generated
2624	-	-	Frequency of heavy DIY in last 4 weeks	Frequency of heavy DIY in last 4 weeks (UKB data field 2624)	EFO_0008002	physical activity measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_category_cache_unique	ukb_field_supplement_category_cache_unique		yes	ukb_field_supplement_cache_generated
2634	-	-	Duration of heavy DIY	Duration of heavy DIY (UKB data field 2634)	EFO_0008002	physical activity measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_category_cache_unique	ukb_field_supplement_category_cache_unique		yes	ukb_field_supplement_cache_generated
2654	-	-	Non-butter spread type details	Non-butter spread type details (UKB data field 2654)	EFO_0008111	diet measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_field_title_cache_exact	ukb_field_supplement_field_title_cache_exact		yes	ukb_field_supplement_cache_generated
2664	-	-	Reason for reducing amount of alcohol drunk	Reason for reducing amount of alcohol drunk (UKB data field 2664)	OBA_1000840	alcohol consumption quality	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_field_title_cache_exact	ukb_field_supplement_field_title_cache_exact		yes	ukb_field_supplement_cache_generated
2684	-	-	Years since last breast cancer screening / mammogram	Years since last breast cancer screening / mammogram (UKB data field 2684)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
2704	-	-	Years since last cervical smear test	Years since last cervical smear test (UKB data field 2704)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
2734	-	-	Number of live births	Number of live births (UKB data field 2734)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
2824	-	-	Age at hysterectomy	Age at hysterectomy (UKB data field 2824)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
2887	-	-	Number of cigarettes previously smoked daily	Number of cigarettes previously smoked daily (UKB data field 2887)	EFO_0003768	nicotine dependence	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_category_ontology_exact	ukb_field_supplement_category_ontology_exact		yes	ukb_field_supplement_cache_generated
2926	-	-	Number of unsuccessful stop-smoking attempts	Number of unsuccessful stop-smoking attempts (UKB data field 2926)	EFO_0003768	nicotine dependence	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_category_ontology_exact	ukb_field_supplement_category_ontology_exact		yes	ukb_field_supplement_cache_generated
3060	-	-	Time of blow measurement	Time of blow measurement (UKB data field 3060)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
3061	-	-	Acceptability of each blow result	Acceptability of each blow result (UKB data field 3061)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
3065	-	-	Ordering of blows	Ordering of blows (UKB data field 3065)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
3066	-	-	Data points for blow	Data points for blow (UKB data field 3066)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
3077	-	-	Seating box height	Seating box height (UKB data field 3077)	EFO_0004302	anthropometric measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_category_ontology_exact	ukb_field_supplement_category_ontology_exact		yes	ukb_field_supplement_cache_generated
3083	-	-	Heel quantitative ultrasound index (QUI), manual entry	Heel quantitative ultrasound index (QUI), manual entry (UKB data field 3083)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
3084	-	-	Heel bone mineral density (BMD), manual entry	Heel bone mineral density (BMD), manual entry (UKB data field 3084)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
3085	-	-	Heel Broadband ultrasound attenuation (BUA), manual entry	Heel Broadband ultrasound attenuation (BUA), manual entry (UKB data field 3085)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
3086	-	-	Speed of sound through heel, manual entry	Speed of sound through heel, manual entry (UKB data field 3086)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
3090	-	-	Used an inhaler for chest within last hour	Used an inhaler for chest within last hour (UKB data field 3090)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
3132	-	-	Spirometry device serial number	Spirometry device serial number (UKB data field 3132)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
3137	-	-	Number of measurements made	Number of measurements made (UKB data field 3137)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
3140	-	-	Pregnant	Pregnant (UKB data field 3140)	UBERON_0009097	gravid organism	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_field_title_ontology_fuzzy	ukb_field_supplement_field_title_ontology_fuzzy		yes	ukb_field_supplement_cache_generated
3160	-	-	Weight, manual entry	Weight, manual entry (UKB data field 3160)	EFO_0004302	anthropometric measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_category_ontology_exact	ukb_field_supplement_category_ontology_exact		yes	ukb_field_supplement_cache_generated
3166	-	-	Time blood sample collected	Time blood sample collected (UKB data field 3166)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
3426	-	-	Job involves night shift work	Job involves night shift work (UKB data field 3426)	EFO_0005241	employment status	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_category_cache_unique	ukb_field_supplement_category_cache_unique		yes	ukb_field_supplement_cache_generated
3436	-	-	Age started smoking in current smokers	Age started smoking in current smokers (UKB data field 3436)	EFO_0003768	nicotine dependence	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_category_ontology_exact	ukb_field_supplement_category_ontology_exact		yes	ukb_field_supplement_cache_generated
3446	-	-	Type of tobacco currently smoked	Type of tobacco currently smoked (UKB data field 3446)	EFO_0004318	smoking behavior	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_field_title_cache_exact	ukb_field_supplement_field_title_cache_exact		yes	ukb_field_supplement_cache_generated
3456	-	-	Number of cigarettes currently smoked daily (current cigarette smokers)	Number of cigarettes currently smoked daily (current cigarette smokers) (UKB data field 3456)	EFO_0003768	nicotine dependence	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_category_ontology_exact	ukb_field_supplement_category_ontology_exact		yes	ukb_field_supplement_cache_generated
3466	-	-	Time from waking to first cigarette	Time from waking to first cigarette (UKB data field 3466)	EFO_0003768	nicotine dependence	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_category_ontology_exact	ukb_field_supplement_category_ontology_exact		yes	ukb_field_supplement_cache_generated
