UKBB data field	ICD10	PheCode	Lookup text	Curated reported trait	main ontology URI(s)	main ontology label(s)	Publication	User submitted trait	qc_status	qc_resolution_modes	qc_label_match_modes	qc_unresolved_ids	final_update_applied	final_update_reason
-	Y36.231A	-	ICD10 Y36.231A congenital diarrhea 5 with tufting enteropathy	ICD10 Y36.231A: congenital diarrhea 5 with tufting enteropathy	MONDO_0013184	congenital diarrhea 5 with tufting enteropathy	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Y36.231D	-	ICD10 Y36.231D congenital diarrhea 5 with tufting enteropathy	ICD10 Y36.231D: congenital diarrhea 5 with tufting enteropathy	MONDO_0013184	congenital diarrhea 5 with tufting enteropathy	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Y36.231S	-	ICD10 Y36.231S congenital diarrhea 5 with tufting enteropathy	ICD10 Y36.231S: congenital diarrhea 5 with tufting enteropathy	MONDO_0013184	congenital diarrhea 5 with tufting enteropathy	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Y36.26	-	ICD10 Y36.26 congenital diarrhea 5 with tufting enteropathy	ICD10 Y36.26: congenital diarrhea 5 with tufting enteropathy	MONDO_0013184	congenital diarrhea 5 with tufting enteropathy	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Y36.260	-	ICD10 Y36.260 congenital diarrhea 5 with tufting enteropathy	ICD10 Y36.260: congenital diarrhea 5 with tufting enteropathy	MONDO_0013184	congenital diarrhea 5 with tufting enteropathy	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Y36.260A	-	ICD10 Y36.260A congenital diarrhea 5 with tufting enteropathy	ICD10 Y36.260A: congenital diarrhea 5 with tufting enteropathy	MONDO_0013184	congenital diarrhea 5 with tufting enteropathy	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Y36.260D	-	ICD10 Y36.260D congenital diarrhea 5 with tufting enteropathy	ICD10 Y36.260D: congenital diarrhea 5 with tufting enteropathy	MONDO_0013184	congenital diarrhea 5 with tufting enteropathy	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Y36.260S	-	ICD10 Y36.260S congenital diarrhea 5 with tufting enteropathy	ICD10 Y36.260S: congenital diarrhea 5 with tufting enteropathy	MONDO_0013184	congenital diarrhea 5 with tufting enteropathy	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Y36.261	-	ICD10 Y36.261 congenital diarrhea 5 with tufting enteropathy	ICD10 Y36.261: congenital diarrhea 5 with tufting enteropathy	MONDO_0013184	congenital diarrhea 5 with tufting enteropathy	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Y36.261A	-	ICD10 Y36.261A congenital diarrhea 5 with tufting enteropathy	ICD10 Y36.261A: congenital diarrhea 5 with tufting enteropathy	MONDO_0013184	congenital diarrhea 5 with tufting enteropathy	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Y36.261D	-	ICD10 Y36.261D congenital diarrhea 5 with tufting enteropathy	ICD10 Y36.261D: congenital diarrhea 5 with tufting enteropathy	MONDO_0013184	congenital diarrhea 5 with tufting enteropathy	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Y36.261S	-	ICD10 Y36.261S congenital diarrhea 5 with tufting enteropathy	ICD10 Y36.261S: congenital diarrhea 5 with tufting enteropathy	MONDO_0013184	congenital diarrhea 5 with tufting enteropathy	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Y37.23	-	ICD10 Y37.23 congenital diarrhea 5 with tufting enteropathy	ICD10 Y37.23: congenital diarrhea 5 with tufting enteropathy	MONDO_0013184	congenital diarrhea 5 with tufting enteropathy	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Y37.230	-	ICD10 Y37.230 congenital diarrhea 5 with tufting enteropathy	ICD10 Y37.230: congenital diarrhea 5 with tufting enteropathy	MONDO_0013184	congenital diarrhea 5 with tufting enteropathy	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Y37.230A	-	ICD10 Y37.230A congenital diarrhea 5 with tufting enteropathy	ICD10 Y37.230A: congenital diarrhea 5 with tufting enteropathy	MONDO_0013184	congenital diarrhea 5 with tufting enteropathy	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Y37.230D	-	ICD10 Y37.230D congenital diarrhea 5 with tufting enteropathy	ICD10 Y37.230D: congenital diarrhea 5 with tufting enteropathy	MONDO_0013184	congenital diarrhea 5 with tufting enteropathy	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Y37.230S	-	ICD10 Y37.230S congenital diarrhea 5 with tufting enteropathy	ICD10 Y37.230S: congenital diarrhea 5 with tufting enteropathy	MONDO_0013184	congenital diarrhea 5 with tufting enteropathy	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Y37.231	-	ICD10 Y37.231 congenital diarrhea 5 with tufting enteropathy	ICD10 Y37.231: congenital diarrhea 5 with tufting enteropathy	MONDO_0013184	congenital diarrhea 5 with tufting enteropathy	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Y37.231A	-	ICD10 Y37.231A congenital diarrhea 5 with tufting enteropathy	ICD10 Y37.231A: congenital diarrhea 5 with tufting enteropathy	MONDO_0013184	congenital diarrhea 5 with tufting enteropathy	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Y37.231D	-	ICD10 Y37.231D congenital diarrhea 5 with tufting enteropathy	ICD10 Y37.231D: congenital diarrhea 5 with tufting enteropathy	MONDO_0013184	congenital diarrhea 5 with tufting enteropathy	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Y37.231S	-	ICD10 Y37.231S congenital diarrhea 5 with tufting enteropathy	ICD10 Y37.231S: congenital diarrhea 5 with tufting enteropathy	MONDO_0013184	congenital diarrhea 5 with tufting enteropathy	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Y37.26	-	ICD10 Y37.26 congenital diarrhea 5 with tufting enteropathy	ICD10 Y37.26: congenital diarrhea 5 with tufting enteropathy	MONDO_0013184	congenital diarrhea 5 with tufting enteropathy	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Y37.260	-	ICD10 Y37.260 congenital diarrhea 5 with tufting enteropathy	ICD10 Y37.260: congenital diarrhea 5 with tufting enteropathy	MONDO_0013184	congenital diarrhea 5 with tufting enteropathy	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Y37.260A	-	ICD10 Y37.260A congenital diarrhea 5 with tufting enteropathy	ICD10 Y37.260A: congenital diarrhea 5 with tufting enteropathy	MONDO_0013184	congenital diarrhea 5 with tufting enteropathy	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Y37.260D	-	ICD10 Y37.260D congenital diarrhea 5 with tufting enteropathy	ICD10 Y37.260D: congenital diarrhea 5 with tufting enteropathy	MONDO_0013184	congenital diarrhea 5 with tufting enteropathy	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Y37.260S	-	ICD10 Y37.260S congenital diarrhea 5 with tufting enteropathy	ICD10 Y37.260S: congenital diarrhea 5 with tufting enteropathy	MONDO_0013184	congenital diarrhea 5 with tufting enteropathy	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Y37.261	-	ICD10 Y37.261 congenital diarrhea 5 with tufting enteropathy	ICD10 Y37.261: congenital diarrhea 5 with tufting enteropathy	MONDO_0013184	congenital diarrhea 5 with tufting enteropathy	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Y37.261A	-	ICD10 Y37.261A congenital diarrhea 5 with tufting enteropathy	ICD10 Y37.261A: congenital diarrhea 5 with tufting enteropathy	MONDO_0013184	congenital diarrhea 5 with tufting enteropathy	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Y37.261D	-	ICD10 Y37.261D congenital diarrhea 5 with tufting enteropathy	ICD10 Y37.261D: congenital diarrhea 5 with tufting enteropathy	MONDO_0013184	congenital diarrhea 5 with tufting enteropathy	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Y37.261S	-	ICD10 Y37.261S congenital diarrhea 5 with tufting enteropathy	ICD10 Y37.261S: congenital diarrhea 5 with tufting enteropathy	MONDO_0013184	congenital diarrhea 5 with tufting enteropathy	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Z15.81	-	ICD10 Z15.81 multiple endocrine neoplasia	ICD10 Z15.81: multiple endocrine neoplasia	MONDO_0017169	multiple endocrine neoplasia	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Z68.1	-	ICD10 Z68.1 body mass index	ICD10 Z68.1: body mass index	EFO_0004340	body mass index	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Z68.2	-	ICD10 Z68.2 body mass index	ICD10 Z68.2: body mass index	EFO_0004340	body mass index	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Z68.20	-	ICD10 Z68.20 body mass index	ICD10 Z68.20: body mass index	EFO_0004340	body mass index	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Z68.21	-	ICD10 Z68.21 body mass index	ICD10 Z68.21: body mass index	EFO_0004340	body mass index	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Z68.22	-	ICD10 Z68.22 body mass index	ICD10 Z68.22: body mass index	EFO_0004340	body mass index	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Z68.23	-	ICD10 Z68.23 body mass index	ICD10 Z68.23: body mass index	EFO_0004340	body mass index	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Z68.24	-	ICD10 Z68.24 body mass index	ICD10 Z68.24: body mass index	EFO_0004340	body mass index	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Z68.25	-	ICD10 Z68.25 body mass index	ICD10 Z68.25: body mass index	EFO_0004340	body mass index	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Z68.26	-	ICD10 Z68.26 body mass index	ICD10 Z68.26: body mass index	EFO_0004340	body mass index	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Z68.27	-	ICD10 Z68.27 body mass index	ICD10 Z68.27: body mass index	EFO_0004340	body mass index	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Z68.28	-	ICD10 Z68.28 body mass index	ICD10 Z68.28: body mass index	EFO_0004340	body mass index	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Z68.29	-	ICD10 Z68.29 body mass index	ICD10 Z68.29: body mass index	EFO_0004340	body mass index	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Z68.3	-	ICD10 Z68.3 body mass index	ICD10 Z68.3: body mass index	EFO_0004340	body mass index	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Z68.30	-	ICD10 Z68.30 body mass index	ICD10 Z68.30: body mass index	EFO_0004340	body mass index	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Z68.31	-	ICD10 Z68.31 body mass index	ICD10 Z68.31: body mass index	EFO_0004340	body mass index	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Z68.32	-	ICD10 Z68.32 body mass index	ICD10 Z68.32: body mass index	EFO_0004340	body mass index	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Z68.33	-	ICD10 Z68.33 body mass index	ICD10 Z68.33: body mass index	EFO_0004340	body mass index	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Z68.34	-	ICD10 Z68.34 body mass index	ICD10 Z68.34: body mass index	EFO_0004340	body mass index	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Z68.35	-	ICD10 Z68.35 body mass index	ICD10 Z68.35: body mass index	EFO_0004340	body mass index	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Z68.36	-	ICD10 Z68.36 body mass index	ICD10 Z68.36: body mass index	EFO_0004340	body mass index	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Z68.37	-	ICD10 Z68.37 body mass index	ICD10 Z68.37: body mass index	EFO_0004340	body mass index	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Z68.38	-	ICD10 Z68.38 body mass index	ICD10 Z68.38: body mass index	EFO_0004340	body mass index	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Z68.39	-	ICD10 Z68.39 body mass index	ICD10 Z68.39: body mass index	EFO_0004340	body mass index	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Z68.4	-	ICD10 Z68.4 body mass index	ICD10 Z68.4: body mass index	EFO_0004340	body mass index	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Z68.41	-	ICD10 Z68.41 body mass index	ICD10 Z68.41: body mass index	EFO_0004340	body mass index	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Z68.42	-	ICD10 Z68.42 body mass index	ICD10 Z68.42: body mass index	EFO_0004340	body mass index	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Z68.43	-	ICD10 Z68.43 body mass index	ICD10 Z68.43: body mass index	EFO_0004340	body mass index	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Z68.44	-	ICD10 Z68.44 body mass index	ICD10 Z68.44: body mass index	EFO_0004340	body mass index	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Z68.45	-	ICD10 Z68.45 body mass index	ICD10 Z68.45: body mass index	EFO_0004340	body mass index	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Z68.5	-	ICD10 Z68.5 body mass index	ICD10 Z68.5: body mass index	EFO_0004340	body mass index	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Z68.51	-	ICD10 Z68.51 body mass index	ICD10 Z68.51: body mass index	EFO_0004340	body mass index	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Z68.52	-	ICD10 Z68.52 body mass index	ICD10 Z68.52: body mass index	EFO_0004340	body mass index	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Z68.53	-	ICD10 Z68.53 body mass index	ICD10 Z68.53: body mass index	EFO_0004340	body mass index	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Z68.54	-	ICD10 Z68.54 body mass index	ICD10 Z68.54: body mass index	EFO_0004340	body mass index	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Z68.55	-	ICD10 Z68.55 body mass index	ICD10 Z68.55: body mass index	EFO_0004340	body mass index	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
-	Z68.56	-	ICD10 Z68.56 body mass index	ICD10 Z68.56: body mass index	EFO_0004340	body mass index	ICD10Supplement_v1	-	review_required	icd10_supplement_icd10_alias_exact	icd10_supplement_icd10_alias_exact		yes	icd10_supplement_cache_generated
